mass_i,mass_j,distance,time,pos_i_x,pos_i_y,pos_j_x,pos_j_y,message_x,message_y
9.625,8.5,9.005240440368652,8.800000190734863,-2.8283927,-1.3906733,1.4017048,6.559209,-0.9483294,-0.94483054
8.5,9.625,9.005240440368652,8.800000190734863,1.4017048,6.559209,-2.8283927,-1.3906733,-6.343836,-6.5496354
9.625,8.5,9.134828567504883,8.90000057220459,-2.8866875,-1.4514433,1.3603609,6.636058,-0.957676,-0.93626416
8.5,9.625,9.134828567504883,8.90000057220459,1.3603609,6.636058,-2.8866875,-1.4514433,-6.664483,-6.61024
9.625,8.5,9.263594627380371,9.0,-2.9447455,-1.5117625,1.3187487,6.7123966,-0.9657567,-0.9261887
8.5,9.625,9.263594627380371,9.0,1.3187487,6.7123966,-2.9447455,-1.5117625,-6.9838357,-6.670172
9.625,8.5,9.391555786132812,9.100000381469727,-3.0025756,-1.571642,1.2768785,6.7882376,-0.98959607,-0.92610943
8.5,9.625,9.391555786132812,9.100000381469727,1.2768785,6.7882376,-3.0025756,-1.571642,-7.30034,-6.730321
9.625,8.5,9.518730163574219,9.199999809265137,-3.0601861,-1.6310927,1.2347597,6.8635926,-1.0217919,-0.9314879
8.5,9.625,9.518730163574219,9.199999809265137,1.2347597,6.8635926,-3.0601861,-1.6310927,-7.583036,-6.807357
9.625,8.5,9.645137786865234,9.300000190734863,-3.117585,-1.6901246,1.1924013,6.9384737,-1.0525213,-0.93630445
8.5,9.625,9.645137786865234,9.300000190734863,1.1924013,6.9384737,-3.117585,-1.6901246,-7.864521,-6.88382
9.625,8.5,9.770794868469238,9.399999618530273,-3.1747797,-1.748748,1.1498117,7.0128922,-1.0818292,-0.9405762
8.5,9.625,9.770794868469238,9.399999618530273,1.1498117,7.0128922,-3.1747797,-1.748748,-8.144828,-6.9597354
9.625,8.5,9.895716667175293,9.5,-3.2317772,-1.8069721,1.106999,7.0868587,-1.1097584,-0.94432044
8.5,9.625,9.895716667175293,9.5,1.106999,7.0868587,-3.2317772,-1.8069721,-8.421872,-7.030192
9.625,8.5,10.019919395446777,9.600000381469727,-3.2885845,-1.8648063,1.0639709,7.160383,-1.136351,-0.9475533
8.5,9.625,10.019919395446777,9.600000381469727,1.0639709,7.160383,-3.2885845,-1.8648063,-8.692206,-7.096233
9.625,8.5,10.143418312072754,9.699999809265137,-3.345208,-1.9222591,1.0207345,7.233476,-1.1542631,-0.9510453
8.5,9.625,10.143418312072754,9.699999809265137,1.0207345,7.233476,-3.345208,-1.9222591,-8.961423,-7.1621323
9.625,8.5,10.266229629516602,9.800000190734863,-3.4016535,-1.9793391,0.9772969,7.306147,-1.1596324,-0.95813596
8.5,9.625,10.266229629516602,9.800000190734863,0.9772969,7.306147,-3.4016535,-1.9793391,-9.22955,-7.227899
9.25,1.0,8.065240859985352,0.0,6.2045836,9.634726,7.869219,1.743142,-11.559654,-3.1796849
1.0,9.25,8.065240859985352,0.0,7.869219,1.743142,6.2045836,9.634726,-2.8207667,-5.505831
9.25,1.0,8.135039329528809,0.10000000149011612,6.2057853,9.72011,7.8983965,1.7631048,-11.4899,-3.1296926
1.0,9.25,8.135039329528809,0.10000000149011612,7.8983965,1.7631048,6.2057853,9.72011,-2.7323778,-5.4298806
9.25,1.0,8.204087257385254,0.20000000298023224,6.2070026,9.805421,7.9274287,1.7837511,-11.415189,-3.0797079
1.0,9.25,8.204087257385254,0.20000000298023224,7.9274287,1.7837511,6.2070026,9.805421,-2.6436539,-5.353665
9.25,1.0,8.2723970413208,0.30000001192092896,6.2082357,9.890659,7.956317,1.8050693,-11.334607,-3.0297909
1.0,9.25,8.2723970413208,0.30000001192092896,7.956317,1.8050693,6.2082357,9.890659,-2.5546074,-5.2771935
9.25,1.0,8.33997917175293,0.4000000059604645,6.209484,9.975826,7.985062,1.8270481,-11.253352,-2.9799728
1.0,9.25,8.33997917175293,0.4000000059604645,7.985062,1.8270481,6.209484,9.975826,-2.4634914,-5.198034
9.25,1.0,8.406847953796387,0.5,6.2107477,10.060923,8.013666,1.8496764,-11.17137,-2.9304116
1.0,9.25,8.406847953796387,0.5,8.013666,1.8496764,6.2107477,10.060923,-2.3690758,-5.1144757
9.25,1.0,8.473011016845703,0.6000000238418579,6.2120266,10.14595,8.0421295,1.8729439,-11.088863,-2.8805954
1.0,9.25,8.473011016845703,0.6000000238418579,8.0421295,1.8729439,6.2120266,10.14595,-2.2922828,-5.040976
9.25,1.0,8.538480758666992,0.699999988079071,6.2133203,10.230909,8.070454,1.8968403,-11.005844,-2.8305337
1.0,9.25,8.538480758666992,0.699999988079071,8.070454,1.8968403,6.2133203,10.230909,-2.2433488,-4.9834127
9.25,1.0,8.603267669677734,0.800000011920929,6.214629,10.315802,8.09864,1.921356,-10.922905,-2.7803206
1.0,9.25,8.603267669677734,0.800000011920929,8.09864,1.921356,6.214629,10.315802,-2.1941097,-4.9256206
9.25,1.0,8.66738224029541,0.9000000357627869,6.215953,10.400628,8.12669,1.9464812,-10.847947,-2.73115
1.0,9.25,8.66738224029541,0.9000000357627869,8.12669,1.9464812,6.215953,10.400628,-2.1445687,-4.867604
9.25,1.0,8.730834007263184,1.0,6.217291,10.48539,8.154604,1.972207,-10.772563,-2.6817598
1.0,9.25,8.730834007263184,1.0,8.154604,1.972207,6.217291,10.48539,-2.094734,-4.809366
9.25,1.0,8.793632507324219,1.100000023841858,6.2186437,10.570087,8.182384,1.9985242,-10.696751,-2.632158
1.0,9.25,8.793632507324219,1.100000023841858,8.182384,1.9985242,6.2186437,10.570087,-2.0446112,-4.7509136
9.25,1.0,8.855786323547363,1.2000000476837158,6.2200108,10.654722,8.21003,2.0254245,-10.620515,-2.5823467
1.0,9.25,8.855786323547363,1.2000000476837158,8.21003,2.0254245,6.2200108,10.654722,-1.9942079,-4.6922474
9.25,1.0,8.917304992675781,1.3000000715255737,6.221392,10.739295,8.237543,2.0528994,-10.543863,-2.532333
1.0,9.25,8.917304992675781,1.3000000715255737,8.237543,2.0528994,6.221392,10.739295,-1.9435253,-4.6333714
9.25,1.0,8.978198051452637,1.4000000953674316,6.222788,10.823807,8.264925,2.0809407,-10.472133,-2.483645
1.0,9.25,8.978198051452637,1.4000000953674316,8.264925,2.0809407,6.222788,10.823807,-1.9044688,-4.5727134
9.25,1.0,9.038470268249512,1.5,6.224198,10.9082575,8.292176,2.1095407,-10.406105,-2.436509
1.0,9.25,9.038470268249512,1.5,8.292176,2.1095407,6.224198,10.9082575,-1.8711563,-4.5110598
9.25,1.0,9.09813404083252,1.600000023841858,6.2256217,10.992649,8.319298,2.138692,-10.339613,-2.3891654
1.0,9.25,9.09813404083252,1.600000023841858,8.319298,2.138692,6.2256217,10.992649,-1.837576,-4.4492097
9.25,1.0,9.157194137573242,1.7000000476837158,6.2270594,11.076982,8.346291,2.1683867,-10.272656,-2.34162
1.0,9.25,9.157194137573242,1.7000000476837158,8.346291,2.1683867,6.2270594,11.076982,-1.8057024,-4.3870654
9.25,1.0,9.215660095214844,1.8000000715255737,6.228511,11.161256,8.373156,2.1986182,-10.205245,-2.2938771
1.0,9.25,9.215660095214844,1.8000000715255737,8.373156,2.1986182,6.228511,11.161256,-1.7743088,-4.324693
9.25,1.0,9.273537635803223,1.899999976158142,6.229976,11.245473,8.399895,2.2293792,-10.137383,-2.2459414
1.0,9.25,9.273537635803223,1.899999976158142,8.399895,2.2293792,6.229976,11.245473,-1.7425596,-4.262136
9.25,1.0,9.330835342407227,2.0,6.231455,11.329634,8.426508,2.260663,-10.069074,-2.1978157
1.0,9.25,9.330835342407227,2.0,8.426508,2.260663,6.231455,11.329634,-1.7248491,-4.2017727
9.25,1.0,9.38755989074707,2.0999999046325684,6.2329473,11.413739,8.452996,2.292463,-10.00032,-2.1495037
1.0,9.25,9.38755989074707,2.0999999046325684,8.452996,2.292463,6.2329473,11.413739,-1.7190207,-4.1432457
9.25,1.0,9.443719863891602,2.200000047683716,6.234453,11.497789,8.47936,2.324773,-9.931127,-2.101009
1.0,9.25,9.443719863891602,2.200000047683716,8.47936,2.324773,6.234453,11.497789,-1.7086599,-4.0796313
9.25,1.0,9.49931812286377,2.299999952316284,6.2359724,11.581785,8.5056,2.3575869,-9.861498,-2.0523367
1.0,9.25,9.49931812286377,2.299999952316284,8.5056,2.3575869,6.2359724,11.581785,-1.6961851,-4.013814
9.25,1.0,9.554363250732422,2.4000000953674316,6.237505,11.665727,8.531718,2.3908982,-9.791439,-2.0034883
1.0,9.25,9.554363250732422,2.4000000953674316,8.531718,2.3908982,6.237505,11.665727,-1.6833049,-3.9478354
9.25,1.0,9.608860969543457,2.5,6.2390504,11.749615,8.557714,2.4247015,-9.720951,-1.9544687
1.0,9.25,9.608860969543457,2.5,8.557714,2.4247015,6.2390504,11.749615,-1.6700245,-3.8816943
9.25,1.0,9.662817001342773,2.6000001430511475,6.240609,11.83345,8.58359,2.4589908,-9.650038,-1.9052799
1.0,9.25,9.662817001342773,2.6000001430511475,8.58359,2.4589908,6.240609,11.83345,-1.6457839,-3.8184676
9.25,1.0,9.716239929199219,2.700000047683716,6.242181,11.917234,8.609345,2.4937606,-9.57871,-1.8559253
1.0,9.25,9.716239929199219,2.700000047683716,8.609345,2.4937606,6.242181,11.917234,-1.5981523,-3.7617655
9.25,1.0,9.769133567810059,2.799999952316284,6.2437654,12.000967,8.634981,2.5290055,-9.506963,-1.8064086
1.0,9.25,9.769133567810059,2.799999952316284,8.634981,2.5290055,6.2437654,12.000967,-1.5502392,-3.7048817
9.25,1.0,9.821503639221191,2.8999998569488525,6.2453628,12.084649,8.660499,2.5647204,-9.43282,-1.7539766
1.0,9.25,9.821503639221191,2.8999998569488525,8.660499,2.5647204,6.2453628,12.084649,-1.5020458,-3.6478162
9.25,1.0,9.8733549118042,3.0,6.2469726,12.168281,8.685898,2.6009,-9.358246,-1.7013584
1.0,9.25,9.8733549118042,3.0,8.685898,2.6009,6.2469726,12.168281,-1.453577,-3.5905728
9.25,1.0,9.92469310760498,3.0999999046325684,6.248595,12.251863,8.71118,2.6375391,-9.283252,-1.648566
1.0,9.25,9.92469310760498,3.0999999046325684,8.71118,2.6375391,6.248595,12.251863,-1.4048359,-3.533152
9.25,1.0,9.975523948669434,3.200000047683716,6.2502303,12.335395,8.736345,2.6746333,-9.207839,-1.5955988
1.0,9.25,9.975523948669434,3.200000047683716,8.736345,2.6746333,6.2502303,12.335395,-1.3558254,-3.475558
9.25,1.0,10.025853157043457,3.299999952316284,6.2518783,12.418879,8.761395,2.7121775,-9.132013,-1.5424622
1.0,9.25,10.025853157043457,3.299999952316284,8.761395,2.7121775,6.2518783,12.418879,-1.3065488,-3.4177918
9.25,1.0,10.075684547424316,3.4000000953674316,6.2535386,12.502315,8.78633,2.7501671,-9.055774,-1.4891571
1.0,9.25,10.075684547424316,3.4000000953674316,8.78633,2.7501671,6.2535386,12.502315,-1.2570084,-3.3598573
9.25,1.0,10.12502384185791,3.5,6.2552114,12.585703,8.811151,2.7885976,-8.979125,-1.4356868
1.0,9.25,10.12502384185791,3.5,8.811151,2.7885976,6.2552114,12.585703,-1.205913,-3.3005047
9.25,1.0,10.173874855041504,3.5999999046325684,6.2568965,12.669044,8.835857,2.8274646,-8.902072,-1.3820535
1.0,9.25,10.173874855041504,3.5999999046325684,8.835857,2.8274646,6.2568965,12.669044,-1.1555938,-3.2464185
9.25,1.0,10.222241401672363,3.6999998092651367,6.2585936,12.752337,8.860451,2.8667638,-8.824616,-1.3282607
1.0,9.25,10.222241401672363,3.6999998092651367,8.860451,2.8667638,6.2585936,12.752337,-1.105522,-3.1946688
9.25,1.0,10.27013111114502,3.799999952316284,6.260303,12.835586,8.884932,2.906491,-8.746762,-1.2743083
1.0,9.25,10.27013111114502,3.799999952316284,8.884932,2.906491,6.260303,12.835586,-1.0572094,-3.153125
9.25,1.0,10.317546844482422,3.8999998569488525,6.2620244,12.918788,8.9093,2.9466422,-8.6685095,-1.2202005
1.0,9.25,10.317546844482422,3.8999998569488525,8.9093,2.9466422,6.2620244,12.918788,-1.0086768,-3.1114502
9.25,1.0,10.364490509033203,4.0,6.2637577,13.001945,8.933557,2.9872131,-8.589861,-1.1659391
1.0,9.25,10.364490509033203,4.0,8.933557,2.9872131,6.2637577,13.001945,-0.9831298,-3.084331
9.25,1.0,10.410969734191895,4.099999904632568,6.2655034,13.085056,8.957703,3.0282001,-8.510824,-1.1115257
1.0,9.25,10.410969734191895,4.099999904632568,8.957703,3.0282001,6.2655034,13.085056,-0.98889416,-3.07704
9.25,1.0,10.456986427307129,4.199999809265137,6.267261,13.168123,8.981738,3.0695994,-8.431395,-1.056962
1.0,9.25,10.456986427307129,4.199999809265137,8.981738,3.0695994,6.267261,13.168123,-0.9921636,-3.0692244
9.25,1.0,10.502545356750488,4.300000190734863,6.2690306,13.251146,9.005664,3.111407,-8.351747,-1.002042
1.0,9.25,10.502545356750488,4.300000190734863,9.005664,3.111407,6.2690306,13.251146,-0.9935853,-3.060998
9.25,1.0,10.547651290893555,4.400000095367432,6.2708116,13.3341255,9.029481,3.1536195,-8.273398,-0.9448544
1.0,9.25,10.547651290893555,4.400000095367432,9.029481,3.1536195,6.2708116,13.3341255,-0.9947917,-3.0526385
9.25,1.0,10.592308044433594,4.5,6.2726045,13.417062,9.053189,3.1962333,-8.194676,-0.8875133
1.0,9.25,10.592308044433594,4.5,9.053189,3.1962333,6.2726045,13.417062,-0.9957852,-3.04415
9.25,1.0,10.636518478393555,4.599999904632568,6.274409,13.499955,9.076789,3.2392447,-8.115583,-0.83001864
1.0,9.25,10.636518478393555,4.599999904632568,9.076789,3.2392447,6.274409,13.499955,-0.99656767,-3.03553
9.25,1.0,10.680285453796387,4.700000286102295,6.276225,13.582806,9.100281,3.2826505,-8.036121,-0.7723739
1.0,9.25,10.680285453796387,4.700000286102295,9.100281,3.2826505,6.276225,13.582806,-0.99714094,-3.0267828
9.25,1.0,10.723612785339355,4.800000190734863,6.278053,13.665614,9.123666,3.3264472,-7.9562945,-0.7145816
1.0,9.25,10.723612785339355,4.800000190734863,9.123666,3.3264472,6.278053,13.665614,-0.9975073,-3.0179079
9.25,1.0,10.76650619506836,4.900000095367432,6.279892,13.748381,9.146944,3.3706317,-7.8761044,-0.6566423
1.0,9.25,10.76650619506836,4.900000095367432,9.146944,3.3706317,6.279892,13.748381,-0.9976675,-3.0089068
9.25,1.0,10.808967590332031,5.0,6.2817426,13.831105,9.170116,3.4152007,-7.7955546,-0.598557
1.0,9.25,10.808967590332031,5.0,9.170116,3.4152007,6.2817426,13.831105,-0.99762255,-2.9997787
9.25,1.0,10.85099983215332,5.100000381469727,6.2836046,13.913789,9.193183,3.4601512,-7.7146425,-0.54032815
1.0,9.25,10.85099983215332,5.100000381469727,9.193183,3.4601512,6.2836046,13.913789,-0.99737614,-2.9905267
9.25,1.0,10.892605781555176,5.199999809265137,6.285478,13.996431,9.216144,3.50548,-7.633374,-0.48195687
1.0,9.25,10.892605781555176,5.199999809265137,9.216144,3.50548,6.285478,13.996431,-0.9969278,-2.9811504
9.25,1.0,10.933789253234863,5.299999713897705,6.287363,14.079033,9.238999,3.5511844,-7.561203,-0.4268442
1.0,9.25,10.933789253234863,5.299999713897705,9.238999,3.5511844,6.287363,14.079033,-0.9962812,-2.971651
9.25,1.0,10.974554061889648,5.399999618530273,6.2892594,14.161594,9.261751,3.5972612,-7.504379,-0.37723747
1.0,9.25,10.974554061889648,5.399999618530273,9.261751,3.5972612,6.2892594,14.161594,-0.9954359,-2.96203
9.25,1.0,11.014904022216797,5.5,6.291167,14.244116,9.284399,3.6437078,-7.447195,-0.3274897
1.0,9.25,11.014904022216797,5.5,9.284399,3.6437078,6.291167,14.244116,-0.9943939,-2.9522867
9.25,1.0,11.054839134216309,5.599999904632568,6.2930856,14.326598,9.306943,3.690521,-7.38842,-0.27746013
1.0,9.25,11.054839134216309,5.599999904632568,9.306943,3.690521,6.2930856,14.326598,-0.99315804,-2.9424243
9.25,1.0,11.094365119934082,5.699999809265137,6.2950153,14.40904,9.329384,3.7376986,-7.3269095,-0.22701636
1.0,9.25,11.094365119934082,5.699999809265137,9.329384,3.7376986,6.2950153,14.40904,-0.99172825,-2.932441
9.25,1.0,11.133482933044434,5.799999713897705,6.2969565,14.491444,9.351722,3.7852373,-7.2650747,-0.17643875
1.0,9.25,11.133482933044434,5.799999713897705,9.351722,3.7852373,6.2969565,14.491444,-0.99010676,-2.9223397
9.25,1.0,11.172197341918945,5.900000095367432,6.2989087,14.573809,9.373958,3.833135,-7.202921,-0.1257301
1.0,9.25,11.172197341918945,5.900000095367432,9.373958,3.833135,6.2989087,14.573809,-0.9882936,-2.91212
9.25,1.0,11.21051025390625,6.0,6.300872,14.656135,9.396091,3.8813887,-7.1274343,-0.09006053
1.0,9.25,11.21051025390625,6.0,9.396091,3.8813887,6.300872,14.656135,-0.98629194,-2.9017832
9.25,1.0,11.24842357635498,6.099999904632568,6.302846,14.738422,9.418123,3.9299963,-7.0446897,-0.06234634
1.0,9.25,11.24842357635498,6.099999904632568,9.418123,3.9299963,6.302846,14.738422,-0.98410136,-2.8913293
9.25,1.0,11.285940170288086,6.199999809265137,6.304831,14.820672,9.440054,3.978955,-6.961654,-0.034477115
1.0,9.25,11.285940170288086,6.199999809265137,9.440054,3.978955,6.304831,14.820672,-0.98172563,-2.8807607
9.25,1.0,11.323064804077148,6.300000190734863,6.306827,14.9028845,9.461884,4.0282626,-6.8783293,-0.006452501
1.0,9.25,11.323064804077148,6.300000190734863,9.461884,4.0282626,6.306827,14.9028845,-0.9791631,-2.8700762
9.25,1.0,11.359796524047852,6.400000095367432,6.308834,14.98506,9.483613,4.0779166,-6.79472,0.02172497
1.0,9.25,11.359796524047852,6.400000095367432,9.483613,4.0779166,6.308834,14.98506,-0.9764171,-2.8592782
9.25,1.0,11.39614200592041,6.5,6.3108516,15.067198,9.505242,4.127915,-6.716637,0.048115656
1.0,9.25,11.39614200592041,6.5,9.505242,4.127915,6.3108516,15.067198,-0.9734884,-2.8483667
9.25,1.0,11.432099342346191,6.599999904632568,6.31288,15.149299,9.526772,4.178255,-6.638308,0.07464415
1.0,9.25,11.432099342346191,6.599999904632568,9.526772,4.178255,6.31288,15.149299,-0.97037846,-2.837342
9.25,1.0,11.467673301696777,6.700000286102295,6.314919,15.231362,9.548202,4.228935,-6.5596676,0.10133219
1.0,9.25,11.467673301696777,6.700000286102295,9.548202,4.228935,6.314919,15.231362,-0.96708626,-2.8262048
9.25,1.0,11.5028657913208,6.800000190734863,6.316969,15.31339,9.569532,4.2799516,-6.480714,0.12817957
1.0,9.25,11.5028657913208,6.800000190734863,9.569532,4.2799516,6.316969,15.31339,-0.96361524,-2.8149562
9.25,1.0,11.537679672241211,6.900000095367432,6.3190293,15.395381,9.590764,4.3313036,-6.4014516,0.15518367
1.0,9.25,11.537679672241211,6.900000095367432,9.590764,4.3313036,6.3190293,15.395381,-0.9599667,-2.8035967
9.25,1.0,11.57211685180664,7.0,6.3211007,15.477336,9.611897,4.382989,-6.3218827,0.18234476
1.0,9.25,11.57211685180664,7.0,9.611897,4.382989,6.3211007,15.477336,-0.96011215,-2.7934828
9.25,1.0,11.606179237365723,7.100000381469727,6.3231826,15.559256,9.632933,4.435005,-6.239545,0.20846409
1.0,9.25,11.606179237365723,7.100000381469727,9.632933,4.435005,6.3231826,15.559256,-0.9607201,-2.783478
9.25,1.0,11.639869689941406,7.199999809265137,6.325275,15.64114,9.65387,4.487351,-6.152532,0.23261096
1.0,9.25,11.639869689941406,7.199999809265137,9.65387,4.487351,6.325275,15.64114,-0.96114856,-2.7733629
9.25,1.0,11.673188209533691,7.299999713897705,6.327378,15.722988,9.674709,4.540024,-6.0742793,0.25359985
1.0,9.25,11.673188209533691,7.299999713897705,9.674709,4.540024,6.327378,15.722988,-0.96140033,-2.7631378
9.25,1.0,11.70613956451416,7.399999618530273,6.329491,15.804802,9.695452,4.5930214,-6.0204167,0.26569778
1.0,9.25,11.70613956451416,7.399999618530273,9.695452,4.5930214,6.329491,15.804802,-0.9614752,-2.7528043
9.25,1.0,11.738724708557129,7.5,6.331615,15.88658,9.716097,4.6463423,-5.9646244,0.2789407
1.0,9.25,11.738724708557129,7.5,9.716097,4.6463423,6.331615,15.88658,-0.9613746,-2.7423613
9.25,1.0,11.770946502685547,7.599999904632568,6.3337493,15.968324,9.736646,4.6999846,-5.908532,0.29237294
1.0,9.25,11.770946502685547,7.599999904632568,9.736646,4.6999846,6.3337493,15.968324,-0.96109813,-2.73181
9.25,1.0,11.80280590057373,7.699999809265137,6.335894,16.050034,9.757098,4.7539463,-5.8522496,0.3059273
1.0,9.25,11.80280590057373,7.699999809265137,9.757098,4.7539463,6.335894,16.050034,-0.9606487,-2.7211528
9.25,1.0,11.834304809570312,7.799999713897705,6.3380494,16.131708,9.777454,4.808226,-5.7957764,0.31960264
1.0,9.25,11.834304809570312,7.799999713897705,9.777454,4.808226,6.3380494,16.131708,-0.9600261,-2.710388
9.25,1.0,11.86544418334961,7.900000095367432,6.340215,16.213348,9.797714,4.8628216,-5.7391167,0.33339962
1.0,9.25,11.86544418334961,7.900000095367432,9.797714,4.8628216,6.340215,16.213348,-0.95923203,-2.6995163
9.25,1.0,11.89622688293457,8.0,6.342391,16.294954,9.817879,4.9177313,-5.6822705,0.34731436
1.0,9.25,11.89622688293457,8.0,9.817879,4.9177313,6.342391,16.294954,-0.9582681,-2.6885397
9.25,1.0,11.926656723022461,8.100000381469727,6.3445773,16.376528,9.837948,4.972954,-5.6252375,0.36134884
1.0,9.25,11.926656723022461,8.100000381469727,9.837948,4.972954,6.3445773,16.376528,-0.9571329,-2.6774576
9.25,1.0,11.956732749938965,8.199999809265137,6.346774,16.458067,9.857922,5.028487,-5.5680184,0.3755018
1.0,9.25,11.956732749938965,8.199999809265137,9.857922,5.028487,6.346774,16.458067,-0.95757955,-2.667366
9.25,1.0,11.986458778381348,8.300000190734863,6.348981,16.539574,9.8778,5.0843296,-5.510613,0.38977206
1.0,9.25,11.986458778381348,8.300000190734863,9.8778,5.0843296,6.348981,16.539574,-0.96089655,-2.6586728
9.25,1.0,12.015832901000977,8.399999618530273,6.351198,16.621046,9.897584,5.1404796,-5.4530234,0.4041589
1.0,9.25,12.015832901000977,8.399999618530273,9.897584,5.1404796,6.351198,16.621046,-0.96410733,-2.6498978
9.25,1.0,12.044861793518066,8.5,6.3534255,16.702486,9.9172735,5.1969357,-5.3952494,0.41866252
1.0,9.25,12.044861793518066,8.5,9.9172735,5.1969357,6.3534255,16.702486,-0.96721286,-2.6410391
9.25,1.0,12.073542594909668,8.59999942779541,6.355663,16.783892,9.936869,5.2536964,-5.3372903,0.43328094
1.0,9.25,12.073542594909668,8.59999942779541,9.936869,5.2536964,6.355663,16.783892,-0.97021383,-2.6321
9.25,1.0,12.101879119873047,8.699999809265137,6.3579106,16.865265,9.956369,5.31076,-5.27915,0.44801486
1.0,9.25,12.101879119873047,8.699999809265137,9.956369,5.31076,6.3579106,16.865265,-0.97310966,-2.6230776
9.25,1.0,12.129873275756836,8.800000190734863,6.3601685,16.946606,9.975777,5.3681254,-5.220826,0.46286172
1.0,9.25,12.129873275756836,8.800000190734863,9.975777,5.3681254,6.3601685,16.946606,-0.9759025,-2.6139753
9.25,1.0,12.157526016235352,8.90000057220459,6.3624363,17.027914,9.99509,5.425791,-5.1623178,0.47782448
1.0,9.25,12.157526016235352,8.90000057220459,9.99509,5.425791,6.3624363,17.027914,-0.9785945,-2.604793
9.25,1.0,12.18483829498291,9.0,6.3647146,17.10919,10.014309,5.4837546,-5.1036296,0.49289808
1.0,9.25,12.18483829498291,9.0,10.014309,5.4837546,6.3647146,17.10919,-0.98118204,-2.5955303
9.25,1.0,12.211812973022461,9.100000381469727,6.367003,17.190434,10.033435,5.5420156,-5.0447607,0.50808394
1.0,9.25,12.211812973022461,9.100000381469727,10.033435,5.5420156,6.367003,17.190434,-0.98366874,-2.586187
9.25,1.0,12.23845100402832,9.199999809265137,6.3693013,17.271646,10.052468,5.6005726,-4.9857125,0.52338094
1.0,9.25,12.23845100402832,9.199999809265137,10.052468,5.6005726,6.3693013,17.271646,-0.9860557,-2.576766
9.25,1.0,12.264754295349121,9.300000190734863,6.3716097,17.352827,10.071408,5.659424,-4.926481,0.53878975
1.0,9.25,12.264754295349121,9.300000190734863,10.071408,5.659424,6.3716097,17.352827,-0.9876893,-2.5661998
9.25,1.0,12.290721893310547,9.399999618530273,6.373928,17.433975,10.090256,5.7185683,-4.867072,0.5543086
1.0,9.25,12.290721893310547,9.399999618530273,10.090256,5.7185683,6.373928,17.433975,-0.98823947,-2.5539434
9.25,1.0,12.31635856628418,9.5,6.3762565,17.515093,10.109011,5.7780046,-4.833706,0.55333865
1.0,9.25,12.31635856628418,9.5,10.109011,5.7780046,6.3762565,17.515093,-0.9922697,-2.5359943
9.25,1.0,12.341663360595703,9.600000381469727,6.378595,17.596178,10.127673,5.8377314,-4.800227,0.55243737
1.0,9.25,12.341663360595703,9.600000381469727,10.127673,5.8377314,6.378595,17.596178,-0.9974137,-2.5160751
9.25,1.0,12.366639137268066,9.699999809265137,6.3809433,17.677233,10.146243,5.8977475,-4.7665777,0.55163753
1.0,9.25,12.366639137268066,9.699999809265137,10.146243,5.8977475,6.3809433,17.677233,-1.0024577,-2.4960952
9.25,1.0,12.39128589630127,9.800000190734863,6.3833017,17.758257,10.1647215,5.9580517,-4.7327647,0.5509387
1.0,9.25,12.39128589630127,9.800000190734863,10.1647215,5.9580517,6.3833017,17.758257,-1.0074024,-2.476053
4.75,1.75,6.69760274887085,0.0,1.2328583,8.446171,4.8705997,2.8225846,-12.365183,-5.98892
1.75,4.75,6.69760274887085,0.0,4.8705997,2.8225846,1.2328583,8.446171,-0.31798056,-3.7687588
4.75,1.75,6.574434280395508,0.10000000149011612,1.3205404,8.365433,4.873594,2.8337963,-11.986568,-5.784354
1.75,4.75,6.574434280395508,0.10000000149011612,4.873594,2.8337963,1.3205404,8.365433,-0.31183138,-3.6983926
4.75,1.75,6.450584888458252,0.20000000298023224,1.4083319,8.284524,4.8762913,2.8454702,-11.609042,-5.5786333
1.75,4.75,6.450584888458252,0.20000000298023224,4.8762913,2.8454702,1.4083319,8.284524,-0.30908832,-3.6205237
4.75,1.75,6.3260297775268555,0.30000001192092896,1.4962364,8.203438,4.8786817,2.8576252,-11.2375765,-5.372145
1.75,4.75,6.3260297775268555,0.30000001192092896,4.8786817,2.8576252,1.4962364,8.203438,-0.3214058,-3.5090091
4.75,1.75,6.200741767883301,0.4000000059604645,1.5842578,8.122168,4.880755,2.8702817,-10.869016,-5.1882334
1.75,4.75,6.200741767883301,0.4000000059604645,4.880755,2.8702817,1.5842578,8.122168,-0.33385643,-3.3973525
4.75,1.75,6.07469367980957,0.5,1.6724002,8.040705,4.8824997,2.8834612,-10.4989395,-5.00412
1.75,4.75,6.07469367980957,0.5,4.8824997,2.8834612,1.6724002,8.040705,-0.3464462,-3.2855473
4.75,1.75,5.9478535652160645,0.6000000238418579,1.7606679,7.95904,4.8839045,2.8971872,-10.128783,-4.8116717
1.75,4.75,5.9478535652160645,0.6000000238418579,4.8839045,2.8971872,1.7606679,7.95904,-0.3591835,-3.1735928
4.75,1.75,5.820191383361816,0.699999988079071,1.8490654,7.8771653,4.884957,2.9114845,-9.760332,-4.600797
1.75,4.75,5.820191383361816,0.699999988079071,4.884957,2.9114845,1.8490654,7.8771653,-0.37207562,-3.0614855
4.75,1.75,5.691670894622803,0.800000011920929,1.9375976,7.79507,4.8856435,2.9263797,-9.390216,-4.389655
1.75,4.75,5.691670894622803,0.800000011920929,4.8856435,2.9263797,1.9375976,7.79507,-0.38771603,-2.9511528
