mass_i,mass_j,distance,time,pos_i_x,pos_i_y,pos_j_x,pos_j_y,message_x,message_y
8.875,1.375,17.001752853393555,9.199999809265137,8.816065,0.6319039,-1.6931174,13.99666,16.304962,0.5944104
1.375,8.875,17.0935001373291,9.300000190734863,-1.7424238,14.056518,8.802327,0.6030428,18.956219,8.371979
8.875,1.375,17.0935001373291,9.300000190734863,8.802327,0.6030428,-1.7424238,14.056518,16.397717,0.57257706
1.375,8.875,17.18511390686035,9.399999618530273,-1.7916366,14.116256,8.788575,0.5742002,19.011793,8.392799
8.875,1.375,17.18511390686035,9.399999618530273,8.788575,0.5742002,-1.7916366,14.116256,16.490385,0.5507581
1.375,8.875,17.276596069335938,9.5,-1.8407569,14.175876,8.774809,0.54537594,19.066454,8.412629
8.875,1.375,17.276596069335938,9.5,8.774809,0.54537594,-1.8407569,14.175876,16.582973,0.528954
1.375,8.875,17.36794662475586,9.600000381469727,-1.8897858,14.235378,8.761028,0.51656985,19.119408,8.432381
8.875,1.375,17.36794662475586,9.600000381469727,8.761028,0.51656985,-1.8897858,14.235378,16.675482,0.507162
1.375,8.875,17.459165573120117,9.699999809265137,-1.9387245,14.2947645,8.747233,0.4877818,19.172312,8.4525585
8.875,1.375,17.459165573120117,9.699999809265137,8.747233,0.4877818,-1.9387245,14.2947645,16.767914,0.4853906
1.375,8.875,17.550254821777344,9.800000190734863,-1.9875741,14.354035,8.733425,0.45901155,19.225277,8.477776
8.875,1.375,17.550254821777344,9.800000190734863,8.733425,0.45901155,-1.9875741,14.354035,16.860262,0.46362627
7.75,8.5,8.147668838500977,0.0,9.851715,5.934655,1.8122685,4.6110973,18.982712,4.1280594
8.5,7.75,8.147668838500977,0.0,1.8122685,4.6110973,9.851715,5.934655,17.727106,6.316699
7.75,8.5,8.158491134643555,0.10000000149011612,9.87679,5.848343,1.8107783,4.6234183,18.83577,4.068356
8.5,7.75,8.158491134643555,0.10000000149011612,1.8107783,4.6234183,9.87679,5.848343,17.652737,6.34713
7.75,8.5,8.169356346130371,0.20000000298023224,9.901234,5.7619348,1.8098636,4.635827,18.708328,3.9989343
8.5,7.75,8.169356346130371,0.20000000298023224,1.8098636,4.635827,9.901234,5.7619348,17.58105,6.367586
7.75,8.5,8.180262565612793,0.30000001192092896,9.925047,5.675439,1.8095239,4.6483154,18.585794,3.9269612
8.5,7.75,8.180262565612793,0.30000001192092896,1.8095239,4.6483154,9.925047,5.675439,17.509493,6.384834
7.75,8.5,8.191206932067871,0.4000000059604645,9.94823,5.5888634,1.8097587,4.6608768,18.463326,3.8556871
8.5,7.75,8.191206932067871,0.4000000059604645,1.8097587,4.6608768,9.94823,5.5888634,17.436907,6.404997
7.75,8.5,8.202188491821289,0.5,9.970783,5.5022163,1.8105673,4.6735034,18.34267,3.7862926
8.5,7.75,8.202188491821289,0.5,1.8105673,4.6735034,9.970783,5.5022163,17.363535,6.4271874
7.75,8.5,8.213204383850098,0.6000000238418579,9.992708,5.4155054,1.8119488,4.686188,18.221064,3.7168977
8.5,7.75,8.213204383850098,0.6000000238418579,1.8119488,4.686188,9.992708,5.4155054,17.29301,6.448995
7.75,8.5,8.22425365447998,0.699999988079071,10.014006,5.328738,1.8139025,4.698924,18.101458,3.6279864
8.5,7.75,8.22425365447998,0.699999988079071,1.8139025,4.698924,10.014006,5.328738,17.224674,6.470475
7.75,8.5,8.235335350036621,0.800000011920929,10.034677,5.2419233,1.8164274,4.711704,17.993153,3.534444
8.5,7.75,8.235335350036621,0.800000011920929,1.8164274,4.711704,10.034677,5.2419233,17.155853,6.491856
7.75,8.5,8.246448516845703,0.9000000357627869,10.054723,5.155068,1.8195224,4.72452,17.918465,3.457905
8.5,7.75,8.246448516845703,0.9000000357627869,1.8195224,4.72452,10.054723,5.155068,17.086544,6.5131373
7.75,8.5,8.257586479187012,1.0,10.074144,5.06818,1.8231864,4.7373667,17.843721,3.3789508
8.5,7.75,8.257586479187012,1.0,1.8231864,4.7373667,10.074144,5.06818,17.02098,6.5374403
7.75,8.5,8.268753051757812,1.100000023841858,10.092943,4.981267,1.8274182,4.7502356,17.767956,3.3000152
8.5,7.75,8.268753051757812,1.100000023841858,1.8274182,4.7502356,10.092943,4.981267,16.957699,6.563669
7.75,8.5,8.27994441986084,1.2000000476837158,10.111121,4.8943367,1.8322165,4.7631207,17.691454,3.2211156
8.5,7.75,8.27994441986084,1.2000000476837158,1.8322165,4.7631207,10.111121,4.8943367,16.889513,6.584832
7.75,8.5,8.291158676147461,1.3000000715255737,10.128679,4.8073964,1.8375798,4.7760143,17.619526,3.1426387
8.5,7.75,8.291158676147461,1.3000000715255737,1.8375798,4.7760143,10.128679,4.8073964,16.820833,6.6028905
7.75,8.5,8.30239486694336,1.4000000953674316,10.145619,4.7204537,1.8435068,4.7889104,17.550352,3.0671997
8.5,7.75,8.30239486694336,1.4000000953674316,1.8435068,4.7889104,10.145619,4.7204537,16.754335,6.6203203
7.75,8.5,8.313650131225586,1.5,10.1619425,4.6335163,1.849996,4.8018017,17.493256,3.0064242
8.5,7.75,8.313650131225586,1.5,1.849996,4.8018017,10.1619425,4.6335163,16.687376,6.6377096
7.75,8.5,8.324923515319824,1.600000023841858,10.177651,4.5465913,1.8570455,4.8146815,17.432777,2.9442093
8.5,7.75,8.324923515319824,1.600000023841858,1.8570455,4.8146815,10.177651,4.5465913,16.632854,6.6578856
7.75,8.5,8.336214065551758,1.7000000476837158,10.192747,4.459686,1.864654,4.8275437,17.368362,2.880228
8.5,7.75,8.336214065551758,1.7000000476837158,1.864654,4.8275437,10.192747,4.459686,16.581081,6.6787553
7.75,8.5,8.347517013549805,1.8000000715255737,10.2072315,4.3728075,1.8728194,4.840381,17.303022,2.8162615
8.5,7.75,8.347517013549805,1.8000000715255737,1.8728194,4.840381,10.2072315,4.3728075,16.528353,6.699492
7.75,8.5,8.358835220336914,1.899999976158142,10.2211075,4.2859635,1.8815401,4.8531876,17.236717,2.7522826
8.5,7.75,8.358835220336914,1.899999976158142,1.8815401,4.8531876,10.2211075,4.2859635,16.479752,6.699891
7.75,8.5,8.37016487121582,2.0,10.234377,4.1991606,1.890814,4.8659563,17.16881,2.688033
8.5,7.75,8.37016487121582,2.0,1.890814,4.8659563,10.234377,4.1991606,16.430988,6.698193
7.75,8.5,8.38150405883789,2.0999999046325684,10.247042,4.112406,1.9006392,4.8786807,17.100004,2.6237984
8.5,7.75,8.38150405883789,2.0999999046325684,1.9006392,4.8786807,10.247042,4.112406,16.389698,6.6994195
7.75,8.5,8.392851829528809,2.200000047683716,10.259104,4.0257063,1.9110136,4.891355,17.030325,2.5595794
8.5,7.75,8.392851829528809,2.200000047683716,1.9110136,4.891355,10.259104,4.0257063,16.37457,6.7058434
7.75,8.5,8.404206275939941,2.299999952316284,10.270566,3.9390693,1.9219352,4.9039726,16.924715,2.50195
8.5,7.75,8.404206275939941,2.299999952316284,1.9219352,4.9039726,10.270566,3.9390693,16.368433,6.7120385
7.75,8.5,8.41556453704834,2.4000000953674316,10.28143,3.8525014,1.9334018,4.916527,16.815874,2.4445984
8.5,7.75,8.41556453704834,2.4000000953674316,1.9334018,4.916527,10.28143,3.8525014,16.365133,6.7160463
7.75,8.5,8.42692756652832,2.5,10.291699,3.7660093,1.9454111,4.929012,16.71876,2.3810124
8.5,7.75,8.42692756652832,2.5,1.9454111,4.929012,10.291699,3.7660093,16.376984,6.722875
7.75,8.5,8.438291549682617,2.6000001430511475,10.301375,3.6795998,1.9579608,4.9414215,16.629509,2.3157134
8.5,7.75,8.438291549682617,2.6000001430511475,1.9579608,4.9414215,10.301375,3.6795998,16.396444,6.7311444
7.75,8.5,8.44965648651123,2.700000047683716,10.310461,3.5932796,1.9710486,4.95375,16.539614,2.250433
8.5,7.75,8.44965648651123,2.700000047683716,1.9710486,4.95375,10.310461,3.5932796,16.415323,6.7393527
7.75,8.5,8.461019515991211,2.799999952316284,10.318959,3.5070553,1.984672,4.9659915,16.449083,2.185167
8.5,7.75,8.461019515991211,2.799999952316284,1.984672,4.9659915,10.318959,3.5070553,16.433622,6.747499
7.75,8.5,8.472379684448242,2.8999998569488525,10.326873,3.4209332,1.9988284,4.9781394,16.35793,2.1199195
8.5,7.75,8.472379684448242,2.8999998569488525,1.9988284,4.9781394,10.326873,3.4209332,16.451344,6.755588
7.75,8.5,8.483736991882324,3.0,10.334205,3.33492,2.0135155,4.990188,16.266155,2.054688
8.5,7.75,8.483736991882324,3.0,2.0135155,4.990188,10.334205,3.33492,16.468481,6.7636104
7.75,8.5,8.495087623596191,3.0999999046325684,10.340958,3.249022,2.0287306,5.0021315,16.1778,1.9862967
8.5,7.75,8.495087623596191,3.0999999046325684,2.0287306,5.0021315,10.340958,3.249022,16.485037,6.7715726
7.75,8.5,8.50643253326416,3.200000047683716,10.347135,3.1632454,2.044471,5.013964,16.091291,1.915987
8.5,7.75,8.50643253326416,3.200000047683716,2.044471,5.013964,10.347135,3.1632454,16.501015,6.7794666
7.75,8.5,8.517766952514648,3.299999952316284,10.352738,3.0775967,2.0607343,5.0256805,16.00417,1.8457203
8.5,7.75,8.517766952514648,3.299999952316284,2.0607343,5.0256805,10.352738,3.0775967,16.51641,6.7872987
7.75,8.5,8.529092788696289,3.4000000953674316,10.357772,2.9920819,2.0775173,5.037275,15.934836,1.7900707
8.5,7.75,8.529092788696289,3.4000000953674316,2.0775173,5.037275,10.357772,2.9920819,16.531227,6.795063
7.75,8.5,8.540407180786133,3.5,10.362238,2.9067073,2.0948174,5.0487413,15.872605,1.7405636
8.5,7.75,8.540407180786133,3.5,2.0948174,5.0487413,10.362238,2.9067073,16.545465,6.8027587
7.75,8.5,8.551708221435547,3.5999999046325684,10.36614,2.8214788,2.1126318,5.0600743,15.809737,1.6910648
8.5,7.75,8.551708221435547,3.5999999046325684,2.1126318,5.0600743,10.36614,2.8214788,16.559122,6.8103857
7.75,8.5,8.562994003295898,3.6999998092651367,10.369481,2.7364025,2.1309576,5.071269,15.746239,1.6415764
8.5,7.75,8.562994003295898,3.6999998092651367,2.1309576,5.071269,10.369481,2.7364025,16.572203,6.8179464
7.75,8.5,8.574265480041504,3.799999952316284,10.372265,2.651484,2.1497917,5.0823193,15.68212,1.5920984
8.5,7.75,8.574265480041504,3.799999952316284,2.1497917,5.0823193,10.372265,2.651484,16.595966,6.8262367
7.75,8.5,8.585519790649414,3.8999998569488525,10.374495,2.5667295,2.1691313,5.09322,15.61739,1.5426311
8.5,7.75,8.585519790649414,3.8999998569488525,2.1691313,5.09322,10.374495,2.5667295,16.6319,6.8353653
7.75,8.5,8.596755027770996,4.0,10.376173,2.4821446,2.1889732,5.1039667,15.554716,1.4944524
8.5,7.75,8.596755027770996,4.0,2.1889732,5.1039667,10.376173,2.4821446,16.717438,6.848353
7.75,8.5,8.607970237731934,4.099999904632568,10.377304,2.397735,2.2093146,5.114553,15.49335,1.4471928
8.5,7.75,8.607970237731934,4.099999904632568,2.2093146,5.114553,10.377304,2.397735,16.814638,6.862226
7.75,8.5,8.61916446685791,4.199999809265137,10.377891,2.3135066,2.2301521,5.1249743,15.431212,1.4012566
8.5,7.75,8.61916446685791,4.199999809265137,2.2301521,5.1249743,10.377891,2.3135066,16.911428,6.876039
7.75,8.5,8.630335807800293,4.300000190734863,10.377936,2.2294648,2.2514827,5.1352253,15.366766,1.3667506
8.5,7.75,8.630335807800293,4.300000190734863,2.2514827,5.1352253,10.377936,2.2294648,17.007807,6.8897896
7.75,8.5,8.64148235321045,4.400000095367432,10.377444,2.145615,2.273303,5.1453013,15.301755,1.3322643
8.5,7.75,8.64148235321045,4.400000095367432,2.273303,5.1453013,10.377444,2.145615,17.103771,6.903477
7.75,8.5,8.652605056762695,4.5,10.376419,2.0619628,2.29561,5.155197,15.244665,1.2982184
8.5,7.75,8.652605056762695,4.5,2.29561,5.155197,10.376419,2.0619628,17.199324,6.9171014
7.75,8.5,8.663700103759766,4.599999904632568,10.374864,1.9785135,2.3184004,5.164908,15.195382,1.2646221
8.5,7.75,8.663700103759766,4.599999904632568,2.3184004,5.164908,10.374864,1.9785135,17.295378,6.9312973
7.75,8.5,8.674768447875977,4.700000286102295,10.372782,1.8952724,2.3416708,5.174429,15.145535,1.2310486
8.5,7.75,8.674768447875977,4.700000286102295,2.3416708,5.174429,10.372782,1.8952724,17.391064,6.945459
7.75,8.5,8.685808181762695,4.800000190734863,10.370177,1.8122448,2.3654177,5.1837554,15.09568,1.1985763
8.5,7.75,8.685808181762695,4.800000190734863,2.3654177,5.1837554,10.370177,1.8122448,17.48635,6.959563
7.75,8.5,8.696816444396973,4.900000095367432,10.367053,1.7294358,2.3896382,5.1928825,15.045424,1.1664077
8.5,7.75,8.696816444396973,4.900000095367432,2.3896382,5.1928825,10.367053,1.7294358,17.582052,6.974279
7.75,8.5,8.707793235778809,5.0,10.363414,1.6468506,2.4143286,5.2018056,14.994642,1.1342773
8.5,7.75,8.707793235778809,5.0,2.4143286,5.2018056,10.363414,1.6468506,17.677471,6.9890313
7.75,8.5,8.71873664855957,5.100000381469727,10.359262,1.5644943,2.4394853,5.21052,14.943333,1.1021901
8.5,7.75,8.71873664855957,5.100000381469727,2.4394853,5.21052,10.359262,1.5644943,17.772505,7.0037336
7.75,8.5,8.729646682739258,5.199999809265137,10.354604,1.4823717,2.465105,5.219021,14.891517,1.070139
8.5,7.75,8.729646682739258,5.199999809265137,2.465105,5.219021,10.354604,1.4823717,17.867022,7.0182614
7.75,8.5,8.740521430969238,5.299999713897705,10.349441,1.4004878,2.4911845,5.2273045,14.839193,1.038126
8.5,7.75,8.740521430969238,5.299999713897705,2.4911845,5.2273045,10.349441,1.4004878,17.958864,7.0303893
7.75,8.5,8.751359939575195,5.399999618530273,10.343778,1.3188474,2.5177197,5.235366,14.786609,1.0159926
8.5,7.75,8.751359939575195,5.399999618530273,2.5177197,5.235366,10.343778,1.3188474,18.050287,7.04243
7.75,8.5,8.762161254882812,5.5,10.337619,1.2374554,2.5447075,5.243201,14.733637,0.9978967
8.5,7.75,8.762161254882812,5.5,2.5447075,5.243201,10.337619,1.2374554,18.141293,7.054386
7.75,8.5,8.77292251586914,5.599999904632568,10.330967,1.1563164,2.5721443,5.2508054,14.684327,0.9788065
8.5,7.75,8.77292251586914,5.599999904632568,2.5721443,5.2508054,10.330967,1.1563164,18.231878,7.0662575
7.75,8.5,8.78364372253418,5.699999809265137,10.323827,1.0754352,2.6000261,5.258175,14.640314,0.95685565
8.5,7.75,8.78364372253418,5.699999809265137,2.6000261,5.258175,10.323827,1.0754352,18.32205,7.0780425
7.75,8.5,8.794325828552246,5.799999713897705,10.316203,0.99481624,2.6283495,5.265305,14.596937,0.93402636
8.5,7.75,8.794325828552246,5.799999713897705,2.6283495,5.265305,10.316203,0.99481624,18.416147,7.094981
7.75,8.5,8.804965019226074,5.900000095367432,10.308099,0.9144641,2.657111,5.272192,14.553086,0.91124874
8.5,7.75,8.804965019226074,5.900000095367432,2.657111,5.272192,10.308099,0.9144641,18.52139,7.1187525
7.75,8.5,8.815560340881348,6.0,10.299518,0.8343833,2.6863067,5.2788315,14.508768,0.8885243
8.5,7.75,8.815560340881348,6.0,2.6863067,5.2788315,10.299518,0.8343833,18.626171,7.142388
7.75,8.5,8.82611083984375,6.099999904632568,10.290464,0.7545782,2.715933,5.2852197,14.463985,0.865855
8.5,7.75,8.82611083984375,6.099999904632568,2.715933,5.2852197,10.290464,0.7545782,18.730474,7.165887
7.75,8.5,8.836617469787598,6.199999809265137,10.280943,0.67505306,2.7459862,5.2913527,14.429682,0.84056574
8.5,7.75,8.836617469787598,6.199999809265137,2.7459862,5.2913527,10.280943,0.67505306,18.834312,7.189249
7.75,8.5,8.847076416015625,6.300000190734863,10.270958,0.59581226,2.7764626,5.2972264,14.395358,0.8152213
8.5,7.75,8.847076416015625,6.300000190734863,2.7764626,5.2972264,10.270958,0.59581226,18.905481,7.2010345
7.75,8.5,8.857486724853516,6.400000095367432,10.260512,0.51686,2.8073583,5.302837,14.36581,0.7939236
8.5,7.75,8.857486724853516,6.400000095367432,2.8073583,5.302837,10.260512,0.51686,18.961454,7.2076755
7.75,8.5,8.867849349975586,6.5,10.249611,0.43820044,2.8386695,5.308181,14.345212,0.7813875
8.5,7.75,8.867849349975586,6.5,2.8386695,5.308181,10.249611,0.43820044,19.01642,7.2155933
7.75,8.5,8.87816333770752,6.599999904632568,10.238258,0.35983765,2.8703926,5.313254,14.313836,0.7643545
8.5,7.75,8.87816333770752,6.599999904632568,2.8703926,5.313254,10.238258,0.35983765,19.070692,7.223291
7.75,8.5,8.888425827026367,6.700000286102295,10.226459,0.28177565,2.9025235,5.318053,14.283687,0.7472314
8.5,7.75,8.888425827026367,6.700000286102295,2.9025235,5.318053,10.226459,0.28177565,19.104681,7.2344427
7.75,8.5,8.898636817932129,6.800000190734863,10.214215,0.20401846,2.9350586,5.3225737,14.263163,0.7303822
8.5,7.75,8.898636817932129,6.800000190734863,2.9350586,5.3225737,10.214215,0.20401846,19.134,7.2454515
7.75,8.5,8.908795356750488,6.900000095367432,10.201533,0.12656996,2.967994,5.326813,14.249839,0.71886677
8.5,7.75,8.908795356750488,6.900000095367432,2.967994,5.326813,10.201533,0.12656996,19.16267,7.253067
7.75,8.5,8.918899536132812,7.0,10.1884165,0.049434014,3.0013258,5.3307676,14.236146,0.70739615
8.5,7.75,8.918899536132812,7.0,3.0013258,5.3307676,10.1884165,0.049434014,19.190653,7.2603674
7.75,8.5,8.928948402404785,7.100000381469727,10.174869,-0.027385578,3.0350502,5.3344336,14.222097,0.69597816
8.5,7.75,8.928948402404785,7.100000381469727,3.0350502,5.3344336,10.174869,-0.027385578,19.217943,7.2673507
7.75,8.5,8.93894100189209,7.199999809265137,10.160894,-0.10388508,3.069163,5.3378077,14.20845,0.6862684
8.5,7.75,8.93894100189209,7.199999809265137,3.069163,5.3378077,10.160894,-0.10388508,19.24747,7.2611885
7.75,8.5,8.948878288269043,7.299999713897705,10.146499,-0.1800608,3.1036608,5.3408866,14.194497,0.6762329
8.5,7.75,8.948878288269043,7.299999713897705,3.1036608,5.3408866,10.146499,-0.1800608,19.277363,7.247152
7.75,8.5,8.958758354187012,7.399999618530273,10.131685,-0.25590914,3.1385393,5.343667,14.180211,0.6662236
8.5,7.75,8.958758354187012,7.399999618530273,3.1385393,5.343667,10.131685,-0.25590914,19.30498,7.2319636
7.75,8.5,8.968579292297363,7.5,10.116459,-0.33142653,3.1737945,5.346146,14.165597,0.6562913
8.5,7.75,8.968579292297363,7.5,3.1737945,5.346146,10.116459,-0.33142653,19.332157,7.2162185
7.75,8.5,8.978341102600098,7.599999904632568,10.100823,-0.40660945,3.2094228,5.34832,14.15666,0.6432862
8.5,7.75,8.978341102600098,7.599999904632568,3.2094228,5.34832,10.100823,-0.40660945,19.359936,7.199527
7.75,8.5,8.988042831420898,7.699999809265137,10.084783,-0.48145443,3.24542,5.350186,14.154672,0.6298609
8.5,7.75,8.988042831420898,7.699999809265137,3.24542,5.350186,10.084783,-0.48145443,19.387053,7.1823726
7.75,8.5,8.997682571411133,7.799999713897705,10.068342,-0.5559581,3.2817822,5.3517404,14.175601,0.6323317
8.5,7.75,8.997682571411133,7.799999713897705,3.2817822,5.3517404,10.068342,-0.5559581,19.413519,7.1647596
7.75,8.5,9.007261276245117,7.900000095367432,10.051506,-0.6301171,3.3185053,5.3529806,14.194886,0.6383783
8.5,7.75,9.007261276245117,7.900000095367432,3.3185053,5.3529806,10.051506,-0.6301171,19.439325,7.1466875
7.75,8.5,9.016777038574219,8.0,10.034278,-0.7039282,3.3555853,5.353904,14.213908,0.64453346
8.5,7.75,9.016777038574219,8.0,3.3555853,5.353904,10.034278,-0.7039282,19.464485,7.1281633
7.75,8.5,9.026227951049805,8.100000381469727,10.016663,-0.7773881,3.3930185,5.3545065,14.232662,0.65079683
8.5,7.75,9.026227951049805,8.100000381469727,3.3930185,5.3545065,10.016663,-0.7773881,19.488995,7.1091843
7.75,8.5,9.035614967346191,8.199999809265137,9.998665,-0.8504936,3.4308007,5.3547864,14.251159,0.6571685
8.5,7.75,9.035614967346191,8.199999809265137,3.4308007,5.3547864,9.998665,-0.8504936,19.51286,7.0897555
7.75,8.5,9.044936180114746,8.300000190734863,9.9802885,-0.9232417,3.4689279,5.35474,14.269401,0.66364384
8.5,7.75,9.044936180114746,8.300000190734863,3.4689279,5.35474,9.9802885,-0.9232417,19.53608,7.069876
7.75,8.5,9.054191589355469,8.399999618530273,9.961538,-0.9956292,3.507396,5.3543653,14.287389,0.6702233
8.5,7.75,9.054191589355469,8.399999618530273,3.507396,5.3543653,9.961538,-0.9956292,19.558657,7.049553
7.75,8.5,9.063379287719727,8.5,9.942418,-1.0676532,3.546201,5.353659,14.305135,0.67690605
8.5,7.75,9.063379287719727,8.5,3.546201,5.353659,9.942418,-1.0676532,19.5806,7.0287876
7.75,8.5,9.07249927520752,8.59999942779541,9.922933,-1.1393106,3.5853388,5.3526187,14.322634,0.68369246
8.5,7.75,9.07249927520752,8.59999942779541,3.5853388,5.3526187,9.922933,-1.1393106,19.6019,7.007578
7.75,8.5,9.081550598144531,8.699999809265137,9.903087,-1.2105986,3.6248057,5.351241,14.3398905,0.6905774
8.5,7.75,9.081550598144531,8.699999809265137,3.6248057,5.351241,9.903087,-1.2105986,19.622578,6.9859304
7.75,8.5,9.090532302856445,8.800000190734863,9.882885,-1.2815143,3.6645973,5.3495245,14.355207,0.69550663
8.5,7.75,9.090532302856445,8.800000190734863,3.6645973,5.3495245,9.882885,-1.2815143,19.640978,6.961729
7.75,8.5,9.099443435668945,8.90000057220459,9.862331,-1.3520548,3.7047095,5.3474655,14.369957,0.7001275
8.5,7.75,9.099443435668945,8.90000057220459,3.7047095,5.3474655,9.862331,-1.3520548,19.657011,6.9348497
7.75,8.5,9.108284950256348,9.0,9.841431,-1.4222175,3.7451384,5.3450623,14.387261,0.70671403
8.5,7.75,9.108284950256348,9.0,3.7451384,5.3450623,9.841431,-1.4222175,19.672405,6.907518
7.75,8.5,9.117053985595703,9.100000381469727,9.820187,-1.4919995,3.7858799,5.342312,14.413117,0.71929467
8.5,7.75,9.117053985595703,9.100000381469727,3.7858799,5.342312,9.820187,-1.4919995,19.687162,6.8797374
7.75,8.5,9.125749588012695,9.199999809265137,9.798604,-1.5613983,3.82693,5.339212,14.438727,0.7319487
8.5,7.75,9.125749588012695,9.199999809265137,3.82693,5.339212,9.798604,-1.5613983,19.701283,6.851509
7.75,8.5,9.13437271118164,9.300000190734863,9.776688,-1.6304111,3.8682847,5.33576,14.464092,0.744678
8.5,7.75,9.13437271118164,9.300000190734863,3.8682847,5.33576,9.776688,-1.6304111,19.717176,6.824739
7.75,8.5,9.142922401428223,9.399999618530273,9.754442,-1.6990356,3.9099398,5.3319545,14.48922,0.7574768
8.5,7.75,9.142922401428223,9.399999618530273,3.9099398,5.3319545,9.754442,-1.6990356,19.750402,6.811756
7.75,8.5,9.151396751403809,9.5,9.731872,-1.7672691,3.951891,5.327792,14.514113,0.7703461
8.5,7.75,9.151396751403809,9.5,3.951891,5.327792,9.731872,-1.7672691,19.783073,6.7983875
7.75,8.5,9.159796714782715,9.600000381469727,9.708981,-1.8351092,3.9941344,5.3232713,14.538779,0.78328496
8.5,7.75,9.159796714782715,9.600000381469727,3.9941344,5.3232713,9.708981,-1.8351092,19.81518,6.7846327
7.75,8.5,9.168120384216309,9.699999809265137,9.685774,-1.9025534,4.036666,5.3183894,14.563416,0.79559875
8.5,7.75,9.168120384216309,9.699999809265137,4.036666,5.3183894,9.685774,-1.9025534,19.84665,6.770939
7.75,8.5,9.176366806030273,9.800000190734863,9.662255,-1.9695995,4.0794816,5.313144,14.588722,0.8049428
8.5,7.75,9.176366806030273,9.800000190734863,4.0794816,5.313144,9.662255,-1.9695995,19.877445,6.757471
9.625,2.875,2.6659109592437744,0.0,3.8348734,4.9062195,6.283367,5.9607143,14.040262,5.4049897
2.875,9.625,2.6659109592437744,0.0,6.283367,5.9607143,3.8348734,4.9062195,15.92949,3.009635
9.625,2.875,2.7425286769866943,0.10000000149011612,3.837336,4.817999,6.3083973,6.007671,13.993991,5.346152
2.875,9.625,2.7425286769866943,0.10000000149011612,6.3083973,6.007671,3.837336,4.817999,15.868615,2.9342096
9.625,2.875,2.815425157546997,0.20000000298023224,3.8415196,4.7306066,6.3276663,6.0518537,13.929998,5.2792974
2.875,9.625,2.815425157546997,0.20000000298023224,6.3276663,6.0518537,3.8415196,4.7306066,15.808855,2.8503387
9.625,2.875,2.8846776485443115,0.30000001192092896,3.8473034,4.644065,6.3415775,6.0931892,13.85783,5.217826
2.875,9.625,2.8846776485443115,0.30000001192092896,6.3415775,6.0931892,3.8473034,4.644065,15.74467,2.7672012
9.625,2.875,2.9503605365753174,0.4000000059604645,3.85458,4.5583906,6.350491,6.1316214,13.764856,5.162542
2.875,9.625,2.9503605365753174,0.4000000059604645,6.350491,6.1316214,3.85458,4.5583906,15.680766,2.6864653
9.625,2.875,3.0125465393066406,0.5,3.8632529,4.4735966,6.35473,6.167107,13.660527,5.1055017
2.875,9.625,3.0125465393066406,0.5,6.35473,6.167107,3.8632529,4.4735966,15.622277,2.609976
9.625,2.875,3.071305751800537,0.6000000238418579,3.873235,4.3896923,6.354586,6.1996136,13.547897,5.0456376
2.875,9.625,3.071305751800537,0.6000000238418579,6.354586,6.1996136,3.873235,4.3896923,15.566558,2.5413473
9.625,2.875,3.1267037391662598,0.699999988079071,3.8844476,4.3066854,6.3503227,6.229115,13.427679,4.9836965
2.875,9.625,3.1267037391662598,0.699999988079071,6.3503227,6.229115,3.8844476,4.3066854,15.512342,2.4791481
9.625,2.875,3.1788017749786377,0.800000011920929,3.8968194,4.224582,6.342179,6.2555914,13.300395,4.9192505
2.875,9.625,3.1788017749786377,0.800000011920929,6.342179,6.2555914,3.8968194,4.224582,15.453746,2.4173136
9.625,2.875,3.227658987045288,0.9000000357627869,3.910285,4.1433873,6.3303733,6.2790265,13.166541,4.8524837
2.875,9.625,3.227658987045288,0.9000000357627869,6.3303733,6.2790265,3.910285,4.1433873,15.399988,2.3673358
9.625,2.875,3.2733283042907715,1.0,3.9247847,4.063105,6.3151054,6.2994065,13.026564,4.7835565
2.875,9.625,3.2733283042907715,1.0,6.3151054,6.2994065,3.9247847,4.063105,15.347208,2.334147
9.625,2.875,3.315859794616699,1.100000023841858,3.9402635,3.9837391,6.2965593,6.316719,12.88115,4.713541
2.875,9.625,3.315859794616699,1.100000023841858,6.2965593,6.316719,3.9402635,3.9837391,15.290438,2.3012125
9.625,2.875,3.355299711227417,1.2000000476837158,3.956671,3.9052927,6.2749043,6.3309536,12.730756,4.642906
2.875,9.625,3.355299711227417,1.2000000476837158,6.2749043,6.3309536,3.956671,3.9052927,15.242068,2.2722049
9.625,2.875,3.391690492630005,1.3000000715255737,3.9739604,3.827769,6.250297,6.342099,12.573812,4.569894
2.875,9.625,3.391690492630005,1.3000000715255737,6.250297,6.342099,3.9739604,3.827769,15.193074,2.2443573
9.625,2.875,3.4250710010528564,1.4000000953674316,3.992088,3.751171,6.222883,6.350145,12.411851,4.485431
2.875,9.625,3.4250710010528564,1.4000000953674316,6.222883,6.350145,3.992088,3.751171,15.137157,2.224914
9.625,2.875,3.4554758071899414,1.5,4.0110135,3.6755028,6.1927986,6.3550787,12.249605,4.3975863
2.875,9.625,3.4554758071899414,1.5,6.1927986,6.3550787,4.0110135,3.6755028,15.090519,2.2586968
9.625,2.875,3.4829375743865967,1.600000023841858,4.030699,3.6007676,6.1601706,6.356889,12.091138,4.314599
2.875,9.625,3.4829375743865967,1.600000023841858,6.1601706,6.356889,4.030699,3.6007676,15.066073,2.28965
