,edge,message_x,message_y,dx,dy,r,mass_j,time
3078,"(1, 0)",0.0855974,0.079032265,-2.971865653991699,4.691671848297119,5.553716659545898,1.0,0.018000001087784767
3079,"(2, 0)",-0.038627185,0.3631673,-8.66413402557373,-1.7703075408935547,8.843144416809082,1.0,0.018000001087784767
3080,"(0, 1)",-0.49981567,0.4901134,2.971865653991699,-4.691671848297119,5.553716659545898,6.75,0.018000001087784767
3081,"(2, 1)",-0.24721335,0.83039355,-5.692268371582031,-6.461979389190674,8.611568450927734,6.75,0.018000001087784767
3082,"(0, 2)",-0.37844625,0.263032,8.66413402557373,1.7703075408935547,8.843144416809082,5.5,0.018000001087784767
3083,"(1, 2)",-0.017366957,-0.015894797,5.692268371582031,6.461979389190674,8.611568450927734,5.5,0.018000001087784767
3084,"(1, 0)",0.08559467,0.079029046,-2.971773624420166,4.691575050354004,5.553585529327393,1.0,0.01900000125169754
3085,"(2, 0)",-0.038601432,0.36320284,-8.665355682373047,-1.7699403762817383,8.844267845153809,1.0,0.01900000125169754
3086,"(0, 1)",-0.4998008,0.49010977,2.971773624420166,-4.691575050354004,5.553585529327393,6.75,0.01900000125169754
3087,"(2, 1)",-0.24713725,0.8304202,-5.693581581115723,-6.461515426635742,8.61208724975586,6.75,0.01900000125169754
3088,"(0, 2)",-0.37852386,0.2630823,8.665355682373047,1.7699403762817383,8.844267845153809,5.5,0.01900000125169754
3089,"(1, 2)",-0.017381145,-0.015884139,5.693581581115723,6.461515426635742,8.61208724975586,5.5,0.01900000125169754
3090,"(1, 0)",0.08559195,0.07902584,-2.971681594848633,4.691478729248047,5.553455352783203,1.0,0.020000001415610313
3091,"(2, 0)",-0.03857577,0.36323848,-8.666576385498047,-1.769573450088501,8.845390319824219,1.0,0.020000001415610313
3092,"(0, 1)",-0.499786,0.49010602,2.971681594848633,-4.691478729248047,5.553455352783203,6.75,0.020000001415610313
3093,"(2, 1)",-0.2470613,0.8304467,-5.694894790649414,-6.461051940917969,8.612607955932617,6.75,0.020000001415610313
3094,"(0, 2)",-0.3786014,0.2631325,8.666576385498047,1.769573450088501,8.845390319824219,5.5,0.020000001415610313
3095,"(1, 2)",-0.017395306,-0.015873507,5.694894790649414,6.461051940917969,8.612607955932617,5.5,0.020000001415610313
3096,"(1, 0)",0.085589275,0.07902264,-2.9715895652770996,4.691381454467773,5.553323745727539,1.0,0.021000001579523087
3097,"(2, 0)",-0.038550053,0.36327413,-8.667798042297363,-1.7692065238952637,8.846513748168945,1.0,0.021000001579523087
3098,"(0, 1)",-0.49977103,0.49010238,2.9715895652770996,-4.691381454467773,5.553323745727539,6.75,0.021000001579523087
3099,"(2, 1)",-0.24698536,0.8304733,-5.6962080001831055,-6.460587978363037,8.613128662109375,6.75,0.021000001579523087
3100,"(0, 2)",-0.3786789,0.26318276,8.667798042297363,1.7692065238952637,8.846513748168945,5.5,0.021000001579523087
3101,"(1, 2)",-0.017409503,-0.01586286,5.6962080001831055,6.460587978363037,8.613128662109375,5.5,0.021000001579523087
3102,"(1, 0)",0.08558655,0.079019435,-2.9714975357055664,4.691284656524658,5.553192615509033,1.0,0.02199999988079071
3103,"(2, 0)",-0.03852438,0.36330962,-8.669018745422363,-1.7688395977020264,8.847637176513672,1.0,0.02199999988079071
3104,"(0, 1)",-0.4997562,0.49009869,2.9714975357055664,-4.691284656524658,5.553192615509033,6.75,0.02199999988079071
3105,"(2, 1)",-0.24690945,0.83050007,-5.697521209716797,-6.460124492645264,8.613649368286133,6.75,0.02199999988079071
3106,"(0, 2)",-0.37875634,0.26323292,8.669018745422363,1.7688395977020264,8.847637176513672,5.5,0.02199999988079071
3107,"(1, 2)",-0.017423682,-0.01585222,5.697521209716797,6.460124492645264,8.613649368286133,5.5,0.02199999988079071
3108,"(1, 0)",0.08558381,0.079016216,-2.971404552459717,4.691187381744385,5.553060531616211,1.0,0.023000000044703484
3109,"(2, 0)",-0.038498707,0.36334515,-8.670238494873047,-1.7684730291366577,8.848758697509766,1.0,0.023000000044703484
3110,"(0, 1)",-0.49974123,0.4900951,2.971404552459717,-4.691187381744385,5.553060531616211,6.75,0.023000000044703484
3111,"(2, 1)",-0.24683547,0.8305249,-5.698834419250488,-6.459660530090332,8.61417007446289,6.75,0.023000000044703484
3112,"(0, 2)",-0.3788338,0.26328313,8.670238494873047,1.7684730291366577,8.848758697509766,5.5,0.023000000044703484
3113,"(1, 2)",-0.017437862,-0.01584157,5.698834419250488,6.459660530090332,8.61417007446289,5.5,0.023000000044703484
3114,"(1, 0)",0.085581094,0.07901297,-2.971311569213867,4.691089630126953,5.552928447723389,1.0,0.024000000208616257
3115,"(2, 0)",-0.038473032,0.36338076,-8.671459197998047,-1.7681063413619995,8.849881172180176,1.0,0.024000000208616257
3116,"(0, 1)",-0.4997262,0.49009135,2.971311569213867,-4.691089630126953,5.552928447723389,6.75,0.024000000208616257
3117,"(2, 1)",-0.24676172,0.8305497,-5.7001471519470215,-6.459196090698242,8.614690780639648,6.75,0.024000000208616257
3118,"(0, 2)",-0.37891123,0.2633333,8.671459197998047,1.7681063413619995,8.849881172180176,5.5,0.024000000208616257
3119,"(1, 2)",-0.017452061,-0.015830949,5.7001471519470215,6.459196090698242,8.614690780639648,5.5,0.024000000208616257
3120,"(1, 0)",0.08557836,0.079009764,-2.9712185859680176,4.690991401672363,5.552795886993408,1.0,0.02500000037252903
3121,"(2, 0)",-0.03844739,0.36341628,-8.67267894744873,-1.7677397727966309,8.851003646850586,1.0,0.02500000037252903
3122,"(0, 1)",-0.49971122,0.49008766,2.9712185859680176,-4.690991401672363,5.552795886993408,6.75,0.02500000037252903
3123,"(2, 1)",-0.24668811,0.8305744,-5.701459884643555,-6.458731651306152,8.615211486816406,6.75,0.02500000037252903
3124,"(0, 2)",-0.37898865,0.26338348,8.67267894744873,1.7677397727966309,8.851003646850586,5.5,0.02500000037252903
3125,"(1, 2)",-0.01746625,-0.01582031,5.701459884643555,6.458731651306152,8.615211486816406,5.5,0.02500000037252903
3126,"(1, 0)",0.08557562,0.079006515,-2.971125602722168,4.690893173217773,5.5526628494262695,1.0,0.026000000536441803
3127,"(2, 0)",-0.038421758,0.36345184,-8.673898696899414,-1.7673733234405518,8.852126121520996,1.0,0.026000000536441803
3128,"(0, 1)",-0.49969608,0.49008384,2.971125602722168,-4.690893173217773,5.5526628494262695,6.75,0.026000000536441803
3129,"(2, 1)",-0.24661426,0.8305991,-5.702772617340088,-6.458266735076904,8.615731239318848,6.75,0.026000000536441803
3130,"(0, 2)",-0.37906608,0.26343364,8.673898696899414,1.7673733234405518,8.852126121520996,5.5,0.026000000536441803
3131,"(1, 2)",-0.017480452,-0.015809666,5.702772617340088,6.458266735076904,8.615731239318848,5.5,0.026000000536441803
3132,"(1, 0)",0.08557287,0.07900327,-2.9710326194763184,4.690794944763184,5.552530288696289,1.0,0.027000000700354576
3133,"(2, 0)",-0.038396075,0.3634874,-8.675118446350098,-1.7670071125030518,8.85324764251709,1.0,0.027000000700354576
3134,"(0, 1)",-0.499681,0.49008015,2.9710326194763184,-4.690794944763184,5.552530288696289,6.75,0.027000000700354576
3135,"(2, 1)",-0.24654065,0.8306238,-5.704085350036621,-6.4578022956848145,8.616251945495605,6.75,0.027000000700354576
3136,"(0, 2)",-0.3791435,0.26348373,8.675118446350098,1.7670071125030518,8.85324764251709,5.5,0.027000000700354576
3137,"(1, 2)",-0.017494638,-0.01579902,5.704085350036621,6.4578022956848145,8.616251945495605,5.5,0.027000000700354576
3138,"(1, 0)",0.085570134,0.07900003,-2.9709386825561523,4.690696716308594,5.55239725112915,1.0,0.02800000086426735
3139,"(2, 0)",-0.038370468,0.36352295,-8.676337242126465,-1.7666409015655518,8.854369163513184,1.0,0.02800000086426735
3140,"(0, 1)",-0.49966592,0.49007645,2.9709386825561523,-4.690696716308594,5.55239725112915,6.75,0.02800000086426735
3141,"(2, 1)",-0.2464669,0.8306484,-5.705398082733154,-6.457337379455566,8.616772651672363,6.75,0.02800000086426735
3142,"(0, 2)",-0.37922084,0.26353386,8.676337242126465,1.7666409015655518,8.854369163513184,5.5,0.02800000086426735
3143,"(1, 2)",-0.017508846,-0.015788373,5.705398082733154,6.457337379455566,8.616772651672363,5.5,0.02800000086426735
3144,"(1, 0)",0.085567355,0.07899671,-2.9708447456359863,4.6905975341796875,5.552262783050537,1.0,0.029000001028180122
3145,"(2, 0)",-0.038344882,0.3635584,-8.677555084228516,-1.7662748098373413,8.855489730834961,1.0,0.029000001028180122
3146,"(0, 1)",-0.4996507,0.4900727,2.9708447456359863,-4.6905975341796875,5.552262783050537,6.75,0.029000001028180122
3147,"(2, 1)",-0.24639314,0.830673,-5.7067108154296875,-6.45687198638916,8.617293357849121,6.75,0.029000001028180122
3148,"(0, 2)",-0.37929818,0.26358396,8.677555084228516,1.7662748098373413,8.855489730834961,5.5,0.029000001028180122
3149,"(1, 2)",-0.017523047,-0.015777733,5.7067108154296875,6.45687198638916,8.617293357849121,5.5,0.029000001028180122
3150,"(1, 0)",0.0855646,0.07899351,-2.9707508087158203,4.690497875213623,5.552128314971924,1.0,0.029999999329447746
3151,"(2, 0)",-0.038319234,0.36359394,-8.678773880004883,-1.7659088373184204,8.856610298156738,1.0,0.029999999329447746
3152,"(0, 1)",-0.4996355,0.49006894,2.9707508087158203,-4.690497875213623,5.552128314971924,6.75,0.029999999329447746
3153,"(2, 1)",-0.2463194,0.8306976,-5.7080230712890625,-6.456406593322754,8.617813110351562,6.75,0.029999999329447746
3154,"(0, 2)",-0.37937552,0.2636341,8.678773880004883,1.7659088373184204,8.856610298156738,5.5,0.029999999329447746
3155,"(1, 2)",-0.017537232,-0.015767116,5.7080230712890625,6.456406593322754,8.617813110351562,5.5,0.029999999329447746
3156,"(1, 0)",0.08556181,0.07899021,-2.9706568717956543,4.690398216247559,5.551994323730469,1.0,0.03099999949336052
3157,"(2, 0)",-0.038293615,0.36362946,-8.67999267578125,-1.76554274559021,8.857731819152832,1.0,0.03099999949336052
3158,"(0, 1)",-0.49962026,0.49006513,2.9706568717956543,-4.690398216247559,5.551994323730469,6.75,0.03099999949336052
3159,"(2, 1)",-0.24624573,0.83072233,-5.709335803985596,-6.455941200256348,8.618334770202637,6.75,0.03099999949336052
3160,"(0, 2)",-0.37945282,0.26368415,8.67999267578125,1.76554274559021,8.857731819152832,5.5,0.03099999949336052
3161,"(1, 2)",-0.017551463,-0.015756477,5.709335803985596,6.455941200256348,8.618334770202637,5.5,0.03099999949336052
3162,"(1, 0)",0.085559055,0.07898695,-2.9705634117126465,4.690299034118652,5.551860332489014,1.0,0.03200000151991844
3163,"(2, 0)",-0.038267996,0.36366498,-8.6812105178833,-1.7651770114898682,8.85885238647461,1.0,0.03200000151991844
3164,"(0, 1)",-0.49960506,0.49006143,2.9705634117126465,-4.690299034118652,5.551860332489014,6.75,0.03200000151991844
3165,"(2, 1)",-0.24617207,0.830747,-5.7106475830078125,-6.455475807189941,8.618855476379395,6.75,0.03200000151991844
3166,"(0, 2)",-0.3795301,0.26373425,8.6812105178833,1.7651770114898682,8.85885238647461,5.5,0.03200000151991844
3167,"(1, 2)",-0.017565636,-0.015745837,5.7106475830078125,6.455475807189941,8.618855476379395,5.5,0.03200000151991844
3168,"(1, 0)",0.08555628,0.07898369,-2.9704689979553223,4.69019889831543,5.551724910736084,1.0,0.032999999821186066
3169,"(2, 0)",-0.03824238,0.36370045,-8.682428359985352,-1.7648112773895264,8.859972953796387,1.0,0.032999999821186066
3170,"(0, 1)",-0.49958974,0.49005762,2.9704689979553223,-4.69019889831543,5.551724910736084,6.75,0.032999999821186066
3171,"(2, 1)",-0.24609834,0.8307717,-5.711959362030029,-6.455010414123535,8.619376182556152,6.75,0.032999999821186066
3172,"(0, 2)",-0.37960747,0.26378432,8.682428359985352,1.7648112773895264,8.859972953796387,5.5,0.032999999821186066
3173,"(1, 2)",-0.017579852,-0.015735209,5.711959362030029,6.455010414123535,8.619376182556152,5.5,0.032999999821186066
3174,"(1, 0)",0.08555348,0.07898038,-2.970374584197998,4.690098762512207,5.5515899658203125,1.0,0.03400000184774399
3175,"(2, 0)",-0.038216837,0.36373594,-8.683645248413086,-1.7644457817077637,8.861092567443848,1.0,0.03400000184774399
3176,"(0, 1)",-0.49957445,0.4900538,2.970374584197998,-4.690098762512207,5.5515899658203125,6.75,0.03400000184774399
3177,"(2, 1)",-0.24602461,0.8307962,-5.713271141052246,-6.454544544219971,8.619895935058594,6.75,0.03400000184774399
3178,"(0, 2)",-0.37968466,0.26383433,8.683645248413086,1.7644457817077637,8.861092567443848,5.5,0.03400000184774399
3179,"(1, 2)",-0.017594052,-0.015724558,5.713271141052246,6.454544544219971,8.619895935058594,5.5,0.03400000184774399
3180,"(1, 0)",0.08555072,0.078977115,-2.970280170440674,4.689998149871826,5.551454544067383,1.0,0.03500000014901161
3181,"(2, 0)",-0.03819125,0.3637714,-8.684863090515137,-1.764080286026001,8.862213134765625,1.0,0.03500000014901161
3182,"(0, 1)",-0.49955907,0.49005,2.970280170440674,-4.689998149871826,5.551454544067383,6.75,0.03500000014901161
3183,"(2, 1)",-0.24595094,0.8308207,-5.714582443237305,-6.454078197479248,8.620416641235352,6.75,0.03500000014901161
3184,"(0, 2)",-0.3797619,0.26388437,8.684863090515137,1.764080286026001,8.862213134765625,5.5,0.03500000014901161
3185,"(1, 2)",-0.01760827,-0.015713945,5.714582443237305,6.454078197479248,8.620416641235352,5.5,0.03500000014901161
3186,"(1, 0)",0.085547924,0.07897381,-2.9701857566833496,4.689897537231445,5.551319122314453,1.0,0.036000002175569534
3187,"(2, 0)",-0.03816563,0.36380687,-8.686079978942871,-1.7637147903442383,8.863332748413086,1.0,0.036000002175569534
3188,"(0, 1)",-0.49954367,0.49004617,2.9701857566833496,-4.689897537231445,5.551319122314453,6.75,0.036000002175569534
3189,"(2, 1)",-0.24587737,0.8308453,-5.7158942222595215,-6.453612327575684,8.62093734741211,6.75,0.036000002175569534
3190,"(0, 2)",-0.37983918,0.26393443,8.686079978942871,1.7637147903442383,8.863332748413086,5.5,0.036000002175569534
3191,"(1, 2)",-0.017622484,-0.01570331,5.7158942222595215,6.453612327575684,8.62093734741211,5.5,0.036000002175569534
3192,"(1, 0)",0.08554512,0.078970514,-2.9700913429260254,4.689796447753906,5.551182746887207,1.0,0.03700000047683716
3193,"(2, 0)",-0.038140118,0.3638424,-8.687296867370605,-1.7633495330810547,8.864452362060547,1.0,0.03700000047683716
3194,"(0, 1)",-0.49952823,0.49004224,2.9700913429260254,-4.689796447753906,5.551182746887207,6.75,0.03700000047683716
3195,"(2, 1)",-0.24580355,0.83086973,-5.717206001281738,-6.453145980834961,8.621458053588867,6.75,0.03700000047683716
3196,"(0, 2)",-0.37991637,0.26398447,8.687296867370605,1.7633495330810547,8.864452362060547,5.5,0.03700000047683716
3197,"(1, 2)",-0.017636685,-0.015692681,5.717206001281738,6.453145980834961,8.621458053588867,5.5,0.03700000047683716
3198,"(1, 0)",0.08554232,0.07896722,-2.9699959754943848,4.689694881439209,5.551046371459961,1.0,0.03800000250339508
3199,"(2, 0)",-0.038114607,0.36387777,-8.688512802124023,-1.7629845142364502,8.865571975708008,1.0,0.03800000250339508
3200,"(0, 1)",-0.49951276,0.49003848,2.9699959754943848,-4.689694881439209,5.551046371459961,6.75,0.03800000250339508
3201,"(2, 1)",-0.24572979,0.83089435,-5.718517303466797,-6.45267915725708,8.621977806091309,6.75,0.03800000250339508
3202,"(0, 2)",-0.37999353,0.26403445,8.688512802124023,1.7629845142364502,8.865571975708008,5.5,0.03800000250339508
3203,"(1, 2)",-0.017650902,-0.015682068,5.718517303466797,6.45267915725708,8.621977806091309,5.5,0.03800000250339508
3204,"(1, 0)",0.0855395,0.07896387,-2.969900608062744,4.689593315124512,5.550909519195557,1.0,0.039000000804662704
3205,"(2, 0)",-0.038089015,0.36391327,-8.689728736877441,-1.7626192569732666,8.866690635681152,1.0,0.039000000804662704
3206,"(0, 1)",-0.49949723,0.49003467,2.969900608062744,-4.689593315124512,5.550909519195557,6.75,0.039000000804662704
3207,"(2, 1)",-0.24565615,0.8309189,-5.7198286056518555,-6.452212810516357,8.622498512268066,6.75,0.039000000804662704
3208,"(0, 2)",-0.38007075,0.2640845,8.689728736877441,1.7626192569732666,8.866690635681152,5.5,0.039000000804662704
3209,"(1, 2)",-0.017665114,-0.015671425,5.7198286056518555,6.452212810516357,8.622498512268066,5.5,0.039000000804662704
3210,"(1, 0)",0.08553668,0.07896056,-2.9698052406311035,4.689492225646973,5.5507731437683105,1.0,0.03999999910593033
3211,"(2, 0)",-0.03806349,0.36394864,-8.69094467163086,-1.7622543573379517,8.867810249328613,1.0,0.03999999910593033
3212,"(0, 1)",-0.49948186,0.4900308,2.9698052406311035,-4.689492225646973,5.5507731437683105,6.75,0.03999999910593033
3213,"(2, 1)",-0.24558255,0.83094335,-5.721139907836914,-6.451746463775635,8.62302017211914,6.75,0.03999999910593033
3214,"(0, 2)",-0.38014793,0.26413444,8.69094467163086,1.7622543573379517,8.867810249328613,5.5,0.03999999910593033
3215,"(1, 2)",-0.017679326,-0.015660789,5.721139907836914,6.451746463775635,8.62302017211914,5.5,0.03999999910593033
3216,"(1, 0)",0.08553386,0.07895722,-2.969709873199463,4.689389705657959,5.55063533782959,1.0,0.04099999740719795
3217,"(2, 0)",-0.038038,0.36398414,-8.692160606384277,-1.7618894577026367,8.868929862976074,1.0,0.04099999740719795
3218,"(0, 1)",-0.49946624,0.49002686,2.969709873199463,-4.689389705657959,5.55063533782959,6.75,0.04099999740719795
3219,"(2, 1)",-0.24550879,0.8309678,-5.722451210021973,-6.451279163360596,8.623539924621582,6.75,0.04099999740719795
3220,"(0, 2)",-0.38022506,0.26418445,8.692160606384277,1.7618894577026367,8.868929862976074,5.5,0.04099999740719795
3221,"(1, 2)",-0.017693542,-0.01565016,5.722451210021973,6.451279163360596,8.623539924621582,5.5,0.04099999740719795
3222,"(1, 0)",0.08553105,0.07895393,-2.9696145057678223,4.689287185668945,5.550497531890869,1.0,0.041999999433755875
3223,"(2, 0)",-0.03801243,0.3640196,-8.693376541137695,-1.7615246772766113,8.870048522949219,1.0,0.041999999433755875
3224,"(0, 1)",-0.49945062,0.49002305,2.9696145057678223,-4.689287185668945,5.550497531890869,6.75,0.041999999433755875
3225,"(2, 1)",-0.2454351,0.8309923,-5.723762035369873,-6.450811862945557,8.62406063079834,6.75,0.041999999433755875
3226,"(0, 2)",-0.38030213,0.26423436,8.693376541137695,1.7615246772766113,8.870048522949219,5.5,0.041999999433755875
3227,"(1, 2)",-0.017707765,-0.015639532,5.723762035369873,6.450811862945557,8.62406063079834,5.5,0.041999999433755875
3228,"(1, 0)",0.08552821,0.07895059,-2.9695181846618652,4.68918514251709,5.550359725952148,1.0,0.0429999977350235
3229,"(2, 0)",-0.03798697,0.36405492,-8.694591522216797,-1.761159896850586,8.871167182922363,1.0,0.0429999977350235
3230,"(0, 1)",-0.49943504,0.4900191,2.9695181846618652,-4.68918514251709,5.550359725952148,6.75,0.0429999977350235
3231,"(2, 1)",-0.24536154,0.8310167,-5.725073337554932,-6.450345039367676,8.624582290649414,6.75,0.0429999977350235
3232,"(0, 2)",-0.38037923,0.26428428,8.694591522216797,1.761159896850586,8.871167182922363,5.5,0.0429999977350235
3233,"(1, 2)",-0.017721996,-0.015628919,5.725073337554932,6.450345039367676,8.624582290649414,5.5,0.0429999977350235
3234,"(1, 0)",0.08552537,0.07894721,-2.969421863555908,4.689082145690918,5.5502214431762695,1.0,0.04399999976158142
3235,"(2, 0)",-0.037961468,0.36409047,-8.695806503295898,-1.7607953548431396,8.872285842895508,1.0,0.04399999976158142
3236,"(0, 1)",-0.4994194,0.49001518,2.969421863555908,-4.689082145690918,5.5502214431762695,6.75,0.04399999976158142
3237,"(2, 1)",-0.24528782,0.8310412,-5.726384162902832,-6.449877738952637,8.625102996826172,6.75,0.04399999976158142
3238,"(0, 2)",-0.3804564,0.26433423,8.695806503295898,1.7607953548431396,8.872285842895508,5.5,0.04399999976158142
3239,"(1, 2)",-0.017736208,-0.015618291,5.726384162902832,6.449877738952637,8.625102996826172,5.5,0.04399999976158142
3240,"(1, 0)",0.08552252,0.07894387,-2.969325542449951,4.688979148864746,5.550082683563232,1.0,0.044999998062849045
3241,"(2, 0)",-0.03793601,0.36412576,-8.697020530700684,-1.7604310512542725,8.873403549194336,1.0,0.044999998062849045
3242,"(0, 1)",-0.49940357,0.4900113,2.969325542449951,-4.688979148864746,5.550082683563232,6.75,0.044999998062849045
3243,"(2, 1)",-0.24521397,0.83106565,-5.727695465087891,-6.4494099617004395,8.62562370300293,6.75,0.044999998062849045
3244,"(0, 2)",-0.38053337,0.2643841,8.697020530700684,1.7604310512542725,8.873403549194336,5.5,0.044999998062849045
3245,"(1, 2)",-0.017750446,-0.01560764,5.727695465087891,6.4494099617004395,8.62562370300293,5.5,0.044999998062849045
3246,"(1, 0)",0.085519664,0.0789405,-2.969229221343994,4.688876152038574,5.5499444007873535,1.0,0.04600000008940697
3247,"(2, 0)",-0.0379105,0.36416116,-8.698235511779785,-1.7600665092468262,8.874521255493164,1.0,0.04600000008940697
3248,"(0, 1)",-0.49938795,0.49000743,2.969229221343994,-4.688876152038574,5.5499444007873535,6.75,0.04600000008940697
3249,"(2, 1)",-0.2451404,0.8310901,-5.729005813598633,-6.4489426612854,8.626144409179688,6.75,0.04600000008940697
3250,"(0, 2)",-0.38061047,0.26443404,8.698235511779785,1.7600665092468262,8.874521255493164,5.5,0.04600000008940697
3251,"(1, 2)",-0.017764661,-0.015597042,5.729005813598633,6.4489426612854,8.626144409179688,5.5,0.04600000008940697
3252,"(1, 0)",0.08551681,0.07893715,-2.969132900238037,4.688772201538086,5.549805164337158,1.0,0.04699999839067459
3253,"(2, 0)",-0.037884966,0.3641966,-8.69944953918457,-1.759702205657959,8.875638961791992,1.0,0.04699999839067459
3254,"(0, 1)",-0.49937212,0.49000344,2.969132900238037,-4.688772201538086,5.549805164337158,6.75,0.04699999839067459
3255,"(2, 1)",-0.24506675,0.8311144,-5.730316638946533,-6.448474884033203,8.626665115356445,6.75,0.04699999839067459
3256,"(0, 2)",-0.3806875,0.26448402,8.69944953918457,1.759702205657959,8.875638961791992,5.5,0.04699999839067459
3257,"(1, 2)",-0.017778898,-0.015586417,5.730316638946533,6.448474884033203,8.626665115356445,5.5,0.04699999839067459
3258,"(1, 0)",0.08551396,0.07893378,-2.969036102294922,4.688668251037598,5.549665451049805,1.0,0.04800000041723251
3259,"(2, 0)",-0.03785955,0.36423194,-8.700663566589355,-1.759338140487671,8.87675666809082,1.0,0.04800000041723251
3260,"(0, 1)",-0.4993564,0.48999944,2.969036102294922,-4.688668251037598,5.549665451049805,6.75,0.04800000041723251
3261,"(2, 1)",-0.24499312,0.8311388,-5.731626987457275,-6.448006629943848,8.627185821533203,6.75,0.04800000041723251
3262,"(0, 2)",-0.38076445,0.26453382,8.700663566589355,1.759338140487671,8.87675666809082,5.5,0.04800000041723251
3263,"(1, 2)",-0.01779312,-0.015575793,5.731626987457275,6.448006629943848,8.627185821533203,5.5,0.04800000041723251
3264,"(1, 0)",0.08551108,0.0789304,-2.9689393043518066,4.688564300537109,5.549525737762451,1.0,0.04899999871850014
3265,"(2, 0)",-0.03783407,0.36426732,-8.701876640319824,-1.7589739561080933,8.877873420715332,1.0,0.04899999871850014
3266,"(0, 1)",-0.49934056,0.48999563,2.9689393043518066,-4.688564300537109,5.549525737762451,6.75,0.04899999871850014
3267,"(2, 1)",-0.24491933,0.8311631,-5.732937335968018,-6.447538375854492,8.627706527709961,6.75,0.04899999871850014
3268,"(0, 2)",-0.3808415,0.26458377,8.701876640319824,1.7589739561080933,8.877873420715332,5.5,0.04899999871850014
3269,"(1, 2)",-0.017807357,-0.015565164,5.732937335968018,6.447538375854492,8.627706527709961,5.5,0.04899999871850014
3270,"(1, 0)",0.08550822,0.07892705,-2.9688425064086914,4.688460350036621,5.549386024475098,1.0,0.05000000074505806
3271,"(2, 0)",-0.03780866,0.36430264,-8.703089714050293,-1.7586100101470947,8.87899112701416,1.0,0.05000000074505806
3272,"(0, 1)",-0.4993247,0.48999164,2.9688425064086914,-4.688460350036621,5.549386024475098,6.75,0.05000000074505806
3273,"(2, 1)",-0.24484569,0.8311874,-5.734247207641602,-6.447070121765137,8.628227233886719,6.75,0.05000000074505806
3274,"(0, 2)",-0.38091844,0.26463357,8.703089714050293,1.7586100101470947,8.87899112701416,5.5,0.05000000074505806
3275,"(1, 2)",-0.017821586,-0.015554562,5.734247207641602,6.447070121765137,8.628227233886719,5.5,0.05000000074505806
3276,"(1, 0)",0.08550534,0.078923665,-2.968745708465576,4.688355922698975,5.549246311187744,1.0,0.050999999046325684
3277,"(2, 0)",-0.037783206,0.36433795,-8.704302787780762,-1.7582461833953857,8.880107879638672,1.0,0.050999999046325684
3278,"(0, 1)",-0.49930885,0.48998758,2.968745708465576,-4.688355922698975,5.549246311187744,6.75,0.050999999046325684
3279,"(2, 1)",-0.24477197,0.83121186,-5.735557556152344,-6.446601867675781,8.628747940063477,6.75,0.050999999046325684
3280,"(0, 2)",-0.38099545,0.26468349,8.704302787780762,1.7582461833953857,8.880107879638672,5.5,0.050999999046325684
3281,"(1, 2)",-0.017835822,-0.0155439265,5.735557556152344,6.446601867675781,8.628747940063477,5.5,0.050999999046325684
3282,"(1, 0)",0.08550246,0.07892031,-2.968648910522461,4.688250541687012,5.549105167388916,1.0,0.052000001072883606
3283,"(2, 0)",-0.037757747,0.36437336,-8.70551586151123,-1.7578823566436768,8.881224632263184,1.0,0.052000001072883606
3284,"(0, 1)",-0.4992929,0.4899836,2.968648910522461,-4.688250541687012,5.549105167388916,6.75,0.052000001072883606
3285,"(2, 1)",-0.24469829,0.831236,-5.736867427825928,-6.446133136749268,8.629268646240234,6.75,0.052000001072883606
3286,"(0, 2)",-0.3810724,0.26473334,8.70551586151123,1.7578823566436768,8.881224632263184,5.5,0.052000001072883606
3287,"(1, 2)",-0.01785005,-0.01553328,5.736867427825928,6.446133136749268,8.629268646240234,5.5,0.052000001072883606
3288,"(1, 0)",0.08549959,0.078916885,-2.9685511589050293,4.688145637512207,5.548964500427246,1.0,0.05299999937415123
3289,"(2, 0)",-0.037732374,0.3644087,-8.706727981567383,-1.7575186491012573,8.882341384887695,1.0,0.05299999937415123
3290,"(0, 1)",-0.49927697,0.48997954,2.9685511589050293,-4.688145637512207,5.548964500427246,6.75,0.05299999937415123
3291,"(2, 1)",-0.24462472,0.8312603,-5.738177299499512,-6.445664405822754,8.629789352416992,6.75,0.05299999937415123
3292,"(0, 2)",-0.38114923,0.26478308,8.706727981567383,1.7575186491012573,8.882341384887695,5.5,0.05299999937415123
3293,"(1, 2)",-0.017864289,-0.015522689,5.738177299499512,6.445664405822754,8.629789352416992,5.5,0.05299999937415123
3294,"(1, 0)",0.08549667,0.07891349,-2.9684534072875977,4.688040256500244,5.548823356628418,1.0,0.05400000140070915
3295,"(2, 0)",-0.037706934,0.364444,-8.707940101623535,-1.7571550607681274,8.88345718383789,1.0,0.05400000140070915
3296,"(0, 1)",-0.49926102,0.48997548,2.9684534072875977,-4.688040256500244,5.548823356628418,6.75,0.05400000140070915
3297,"(2, 1)",-0.24455099,0.83128464,-5.7394866943359375,-6.445195198059082,8.63031005859375,6.75,0.05400000140070915
3298,"(0, 2)",-0.38122612,0.26483297,8.707940101623535,1.7571550607681274,8.88345718383789,5.5,0.05400000140070915
3299,"(1, 2)",-0.017878547,-0.015512083,5.7394866943359375,6.445195198059082,8.63031005859375,5.5,0.05400000140070915
3300,"(1, 0)",0.08549378,0.078910075,-2.968355655670166,4.687934875488281,5.548681735992432,1.0,0.054999999701976776
